"b_id","u_id","name","full_addr","txt","r_date","stars"
"Dq6g0ubf267tWRU4BSk44A","FuSWB3HKljZn6cUOzf6EMw","Lulu's Noodles","400 S Craig St
Oakland
Pittsburgh, PA 15213","My pad thai was very sweet and had no discernible spice at all. The chicken seemed to be of low quality. I also ordered a side of fried rice which was bland and unappealing. Finally, the mango smoothie (which has been good in the past) tasted like ice cream this time.

I have never enjoyed the food on previous visits, but everyone raves about Lulu's, so I keep trying to give it a chance. I am consistently let down, so I don't think I'll be visiting Lulu's ever again.","2012-07-17",2
"Dq6g0ubf267tWRU4BSk44A","mrmDFhLjEGOjSQT_GZgM_g","Lulu's Noodles","400 S Craig St
Oakland
Pittsburgh, PA 15213","Lulu's noodles is in an extremely convenient location for students coming from CMU, so it should be no surprise that most weekdays around lunch time the place is packed.

The few times I have been there I have found the food to be okay, nothing to write home about. The Pho was utterly terrible, and the various noodle dishes only passable. The biggest problem, though, has been with the service. You place your order at the counter, and they are supposed to bring it to you. Several times I've found myself forgotten and having to go back to ask where my food is.

All in all, it will do in a pinch if you're a CMU student, otherwise steer clear.","2012-07-28",3
"Dq6g0ubf267tWRU4BSk44A","e7iHB7gZbVuD-UvJVKe3cQ","Lulu's Noodles","400 S Craig St
Oakland
Pittsburgh, PA 15213","If you're looking for Americanized versions of your favorite Asian dishes, the by all means go to Lulu's Noodles.  It's ok, relatively inexpensive, and the service is fast, but if you're looking for something more authentic, I'd suggest patronizing any of the other amazing Asian restaurants in Pittsburgh.","2012-08-09",3
"Dq6g0ubf267tWRU4BSk44A","z9m3mrJl7loAXv_SdL4UXA","Lulu's Noodles","400 S Craig St
Oakland
Pittsburgh, PA 15213","Yo! These noodles fuckin suck! Plate looked like homeless man vomit! Pass!","2012-08-17",1
"Dq6g0ubf267tWRU4BSk44A","D8bmJdx0Obf6JNjCFJpnoQ","Lulu's Noodles","400 S Craig St
Oakland
Pittsburgh, PA 15213","Delicious (and cheap) noodles. They have a HUGE menu and I've never been disappointed! Great place for takeout & convenient for CMU and Pitt students. One tip - if you're getting takeout, call ahead and they will have it ready for you when you get there!","2012-08-26",5
"Dq6g0ubf267tWRU4BSk44A","tMLkcEuWEGfzUWWB1rESHA","Lulu's Noodles","400 S Craig St
Oakland
Pittsburgh, PA 15213","Well on the bright side this place is fairly cheap, and the portions are ginormous.  I live right next door since I go to CMU, and it's great to have something cheap close by.  

On the other hand, the food is just...ok.  I guess I came in with high standards having moved from the Bay Area which is almost like little Asia.  I had the Thai Curry Chicken, which didn't have the depth of flavor most thai curries do, but it was passable.  The other people I went with had Lo Mein, which I didn't like at all, and Fried Tofu, which was fine.  

Their service was great for me.  The woman who was serving us was nice, and she even split the check by person for us which many places don't do.

On the whole, I like their milk teas, so I'll be back for those, and of course the cheap food.","2012-08-26",3
"Dq6g0ubf267tWRU4BSk44A","7wr_tYVsi3OcTnanj73Ceg","Lulu's Noodles","400 S Craig St
Oakland
Pittsburgh, PA 15213","I was here once before, and it wasn't impressive enough for me to return until my daughter, who loves Asian food, and I were in Oakland and hungry for dinner.  She really wanted bubble tea, and I knew Lulu's had it and was close.

We each ordered bubble milk tea.  My daughter had the red bean, and I had the almond.  She ended up liking mine better, since the red bean had a very floral taste to it which she was not used to.  I traded with her, even though the almond was definitely better.

For food, I had the Pad Thai, and she had Sesame Cold Noodles.  My dish was not aesthetically appealing, but it tasted OK.  It was not spicy at all, so I added quite a bit of Sriracha.  

Once again, my daughter wasn't very pleased with her selection, even though she said it was good.  She ended up eating half my plate instead, which  was fine by me, since the serving was large.  I did try her noodles, and they seemed OK.

The service was very good for us.  The server was concerned when my daughter didn't eat her food and offered to take it back, but we weren't that concerned about it.

I wouldn't recommend making a special trip to go to Lulu's, but if you're in the area and don't want to spend a lot of money, it will pass.  I will be opting for Crepes Parisienne down the street.","2012-09-08",3
"Dq6g0ubf267tWRU4BSk44A","5zxyvMh0nLmCh9yqHvRtBQ","Lulu's Noodles","400 S Craig St
Oakland
Pittsburgh, PA 15213","The worst pad Thai noodles ever! It is not suppose to taste sweet.  I had plaque build up immediately on my teeth.  Worst than eating a bag of candy.","2012-09-20",1
"Dq6g0ubf267tWRU4BSk44A","JfnlQVCV6GOe59N7eODNhg","Lulu's Noodles","400 S Craig St
Oakland
Pittsburgh, PA 15213","I used to enjoy their cold sesame noodles and fried wontons years ago but I have ordered them more recently and have not been impressed. Their entrees lack crave-ability and I've left unsatisfied many-a-visit. 

Bubble smoothies are good if you want something cold and refreshing. Otherwise, standard menu, sub-par food, and sub-par service. Yes, it's affordable but you can get better food at a similar price elsewhere.","2012-10-04",2
"Dq6g0ubf267tWRU4BSk44A","DLu1Bum8EXNE62xno-v0VA","Lulu's Noodles","400 S Craig St
Oakland
Pittsburgh, PA 15213","Of all the places I ever went to on a regular basis as a Pitt student, LuLu's Noodles is one of the places where I legitimately loved the food and wasn't just picking up a meal on a poor student budget. I still love stopping by these days to enjoy my favorite college meal on occasion. 

I usually end up ordering ramen or a similar noodle soup - after all, 'noodles' is in the company's name for a reason! I have never had a bad experience here. My food has always arrived in a timely fashion, has been cooked properly and has featured only the best flavoring and seasoning possible.

An added bonus is that a Razzy Fresh yogurt shop is just down the street - it's easy enough to pop in for dessert on the rare occasions that LuLu's enormous portions don't have me rolling to my car before I fall into a food coma.

I absolutely recommend LuLu's to all; the food is delicious, the portions fantastic considering the price, and bound to satisfy anyone who has a craving for some noodles.","2012-10-15",5
"Dq6g0ubf267tWRU4BSk44A","8g645khsgHyNyl6mbRHHSQ","Lulu's Noodles","400 S Craig St
Oakland
Pittsburgh, PA 15213","Ok for a quick lunch. I go there way too often though. I however always end up ordering the same thing ""Yeuog Chow's Fried Rice - Spicy Spicy""- definitely the best thing on the menu. I wish i could give 3 and a half stars. I think it deserves it.","2012-10-19",3
"Dq6g0ubf267tWRU4BSk44A","GMtILOfAHXUMrfMgLPG0gg","Lulu's Noodles","400 S Craig St
Oakland
Pittsburgh, PA 15213","I've been here twice for lunch since it's near where I work in Oakland.  I was excited to try it since it looked like a nice interesting menu offering a diversity of options (Chinese, Vietnamese, Korean, Thai) but I haven't been impressed.  The food lacks any interesting flavor and the texture of the noodles I had in one dish wasn't right and didn't seem fresh (they were kind of gummy and stuck together--and these were the ones they said were specially imported from San Francisco!).  The first time I went, it was during the busy lunch hour and the person taking my order was VERY rude to me when I told her I wanted to pay in credit card since I didn't have cash.  They normally take credit cards but she informed me during the lunch rush they want cash, but I did not see any signs anywhere warning me of this or I wouldn't have gone there.  I only went back again since it's so close to my office and thought I'd give it another chance but I'm still disappointed.  Prices are decent and portions are quite large.  Food comes out slow compared to other similar places.  You order at the counter and they bring it out to you, but it is not a full service restaurant.","2012-11-03",2
"Dq6g0ubf267tWRU4BSk44A","ZQN2rcFAxhBVQkkDd0E2iQ","Lulu's Noodles","400 S Craig St
Oakland
Pittsburgh, PA 15213","Great lunch prices and lots of variety of food choices. Bubble teas/smoothies are fun!","2012-11-08",5
"Dq6g0ubf267tWRU4BSk44A","59A-ZxUMOgIl2MAnySh-Aw","Lulu's Noodles","400 S Craig St
Oakland
Pittsburgh, PA 15213","Lulu's affordability and fair portions have made it one of the popular Asian cuisine restaurants in Oakland amongst Pitt and CMU students. Some students will rave about Lulu's, but it is nothing too special.

I've had the Spicy Szechwan Noodle Bowl and the Spicy Basil Noodle Plate; both were fine. I've also tried the bubble tea which is a unique beverage to try. 

I've never had any problems with service here either.","2012-11-26",3
"Dq6g0ubf267tWRU4BSk44A","qOOWpEk-RhnJJdhKC-nvtw","Lulu's Noodles","400 S Craig St
Oakland
Pittsburgh, PA 15213","I grew up 45 minutes north of this Pittsburgh spot, but made the trip for Lulu's pan fried noodles as often as I could. Now I live 8 hours east in NYC and still do the same thing. The mix of crunchy and soft noodles are great, the shiitakes are perfectly flavored, and oddly enough...the leftovers taste even better the next day.","2012-12-07",4
"Dq6g0ubf267tWRU4BSk44A","P0e8a8_zv3eSwQiTaTNeYQ","Lulu's Noodles","400 S Craig St
Oakland
Pittsburgh, PA 15213","Alright, Lulu's has some good and some bad, unfortunately the bad stuck out a bit more. 

As usual, let's start with the bad news. 
The inside felt like the inside of a old undergrad cafeteria struggling to look modern and urban. The wall that we were placed against at our two-seater was filthy. The wall had brown stains spotted throughout; it looked like someone had a bad case of the runs while eating. The customers were your typical undergrad crowd looking for inexpensive eats. 
The waitress was soft spoken and knew little about the food and how it tasted or what was in it. There wasn't a whole lot of service here outside placing your order. It seemed like the people were frustrated to be working here. 
The food was mediocre with some good in it. We ordered the bim bim bop and the schezuan chicken noodles. The bim bim bop had overdone eggs and chicken which added an unpleasant bland rubbery texture. The schezuan chicken had something similar; bland flavor, rubbery, and not spicy. 

And the good... as it states in their title, Lulu's noodles. 
The noodles were good, not great, but enough to validate the restaurants title. The other good thing was the Sriracha sauce because without it there was absolutely no spice in this food. 

My girlfriend took me here since her last visit 2 years ago, and this maybe the next time I come back.","2013-01-13",2
"Dq6g0ubf267tWRU4BSk44A","qDPHTcJ6VC2-O-aX6tjvkw","Lulu's Noodles","400 S Craig St
Oakland
Pittsburgh, PA 15213","I wish this place had a way to add another set of doors so the wind and cold air doesn't blow in every time someone opens the door!
Two thirds of the sitting at this place is in front of this particular door. Of course, everyone picks the side where the wind doesn't hit them, we are always the lucky ones who don't get to sit on that side. But we still go every time we're in the neighborhood (we keep our coats on the whole time) because this place is cheap AND good. 
I'm a little bummed out they use chicken broth for all their soups, I'll never get to try them, but their menu has enough choices to keep your palate entertained for a while. 
You can substitute, remove, add, and avoid any ingredient on any dish at this place. I dislike mushrooms so I always make sure I let my server know of it. 
And now to the servers. They're nice, soft spoken. This one time we got a ""drill sergeant"" lady that will yell the table we ""must"" sit at. I hope we never see her again.","2013-01-18",3
"Dq6g0ubf267tWRU4BSk44A","z4PkzgCCNJFxlybpkbCSHg","Lulu's Noodles","400 S Craig St
Oakland
Pittsburgh, PA 15213","2.5 / 5 - Lard Nar BBQ Pork: Big hunks of pork, sweet tangy sauce, nice wide noodles.
1.0 / 5 - Spicy Basil: Very wattery flavor.  Spice with no flavor.  Watery.","2013-02-15",2
"Dq6g0ubf267tWRU4BSk44A","_ObGZzNCvdWW8dCPykpfgQ","Lulu's Noodles","400 S Craig St
Oakland
Pittsburgh, PA 15213","Oh nostalgia! I was always confused, is it Lu-Lu's Noodles or Yum Wok? 
Being a Pitt student you didn't have the best variety of food to choose from for what your wallet could afford. I remember them being cheap and close. They didn't deliver though which was a bummer on those cold days when there was brown slush to walk through. 
Still, for me and my friends, it was worth the wet jeans and laughs as we tried not to slip, fall, and drop our food as we trekked back up cardiac hill to our dorm.","2013-02-28",3
"Dq6g0ubf267tWRU4BSk44A","sjTPUXkBO_UnarID1LBGpg","Lulu's Noodles","400 S Craig St
Oakland
Pittsburgh, PA 15213","It's good!","2013-03-10",4
"Dq6g0ubf267tWRU4BSk44A","UX1xwlzn3YrLFSOYlbig_A","Lulu's Noodles","400 S Craig St
Oakland
Pittsburgh, PA 15213","The food was flavorless and overcooked. The service was terrible, took forever to get anything and the staff was very rude. But the worst thing of all was how DISGUSTING the place was. EVERYTHING had a nasty film on it. The pictures on the walls were splattered with food. The sugar caddy was dripping with something sticky. And the chairs had food on them when we sat down. NEVER COMING BACK","2013-03-10",1
"Dq6g0ubf267tWRU4BSk44A","qbzoEU-SPiGrmO41giYrcQ","Lulu's Noodles","400 S Craig St
Oakland
Pittsburgh, PA 15213","I love Thai and I love noodles so this was going to be a match. Fail.   This review is for takeout only.  Dishes were water slogged and had a sad bit of peanuts thrown in to keep it real. Tore our stomachs up and threw away remaining food. Guess the stomach of a college student is more forgiving than us old farts.","2013-05-10",2
"Dq6g0ubf267tWRU4BSk44A","sxwt4DoEUFjqfB3eZ2mjkA","Lulu's Noodles","400 S Craig St
Oakland
Pittsburgh, PA 15213","I recommend the scallion crepes.  I also put sriracha and and black vinegar on it.  I also get the spicy schezuan (ask for light on the sauce) and I put sriracha in that too, but the chicken texture is weird. I also get it without the cilantro/parsely because I don't think the earthy taste of the herb is a good compliment to the schezuan.   Everything else I have tried there (because my friends got it) I did not like at all, such as: Pad Thai (worst Pad Thai I have ever had) and Dr. Fu's Special (it was kind of a tasteless white sauce)

The only thing I don't like about their fruit smoothies is that there's too much artificial flavoring in it.  I usually get strawberry/lychee or coconut/lychee - but these are things you can make on your own using fresh fruits and no funky food colorings.

The service is generally horrible.  I don't know a delicate, yet direct way to say it, but it's rare to get decent service.  It's slow and just... annoying.","2013-05-11",2
"Dq6g0ubf267tWRU4BSk44A","8Q9Vm8R5EfnRkJoh0CinFA","Lulu's Noodles","400 S Craig St
Oakland
Pittsburgh, PA 15213","I think Lulu's is great!  They have lots of good food items (my favorite is the pan fried noodle and the sauteed chicken noodle bowl).  I've only gotten one thing there that I did not like (the sweet and sour chicken).  The bubble teas are also very good and come in many different flavors.  Sometimes the waitstaff seems a bit confused and overwhelmed but they always manage to get the job done eventually.  It can be very noisy, but it adds to the atmosphere.  It is a good place to get cheap, tasty panasian food.","2013-05-23",5
"Dq6g0ubf267tWRU4BSk44A","r_96n9O0jNzbNCZDkSB0EQ","Lulu's Noodles","400 S Craig St
Oakland
Pittsburgh, PA 15213","The good thing about this place is that it's cheap.  However, the pluses stop there.  I have tried the lad nar, LuLu's pan fried noodles, and the pad thai and none of them were impressive.  The dishes tend to be oversauced and the sauces are way too sweet!  The gyoza, however, are quite good.","2013-06-04",2
"Dq6g0ubf267tWRU4BSk44A","Brbp32Vb1IyQRW0JW4gz4w","Lulu's Noodles","400 S Craig St
Oakland
Pittsburgh, PA 15213","I must say, I am surprised and disheartened at some of the unsavory reviews of Lulu's!  I am yet to review  it because I guess I didnt think it needed one since it has been around so long.  I consider this place to be a staple in the Oakland dining landscape.  With a wide selection of dishes, appetizers, and specials, there is something on the menu for everyone.  Besides having the best Bubble Tea in the city, here is a list of my favorite or ""go to""  menu items:

*Spicy szechuan chicken bowl
*General Tso's chicken- Seriously it's the best
*Korean pork fried rice
*Dr. Fu's Favorite Noodles
*Crab Rangoon- addictive!

Good quality food, made with care, at affordable prices.  Don't let some of the underwhelming reviews deter you from trying it for yourself.  The food is really yummy!","2013-06-18",5
"Dq6g0ubf267tWRU4BSk44A","vksg3-6JYg6oov7CvuXxQg","Lulu's Noodles","400 S Craig St
Oakland
Pittsburgh, PA 15213","The food is excellent. However NEVER give your food to the vagrant beggar at the front door on your way out. Personally, I've witnessed him throw away what people have given him.","2013-06-18",5
"Dq6g0ubf267tWRU4BSk44A","YxDtYahwV4Gofttyjjlt9w","Lulu's Noodles","400 S Craig St
Oakland
Pittsburgh, PA 15213","I used to come here all the time but over the past 10 years the food quality has degraded to practically inedible. Mushy, overcooked veggies, low quality meats, and crappy generic ""asian"" style sauces. So sad, as this used to be a tasty place for reasonably priced Chinese.","2013-06-23",1
"Dq6g0ubf267tWRU4BSk44A","UnGPr6ZnGe9YOSZRopnS5g","Lulu's Noodles","400 S Craig St
Oakland
Pittsburgh, PA 15213","Sorry Lulu's it's nothing personal. 

I've been to a lot of asian restaurants in my day and I can honestly say that the cost value of this place is by far the worst. They charge an average amount for some less than decent food.  It's a go to place for a lot of college kids but personally it does not suit my tastes. 
The Pad thai is too sweet and is supposed to be one of their best dishes. I've tried their other noodle dishes but I've got to say I'm still not convinced.","2013-07-01",1
"Dq6g0ubf267tWRU4BSk44A","I91BcxNgrxwGYe0wtGCzVQ","Lulu's Noodles","400 S Craig St
Oakland
Pittsburgh, PA 15213","Food is somewhere between average and good.   I don't think they will go above 3 stars in my book until they clean the various hardened food splatters off the wall where you sit and eat lunch.  I will have to try the bubble tea and perhaps food to go next time.","2013-07-09",3
"Dq6g0ubf267tWRU4BSk44A","HSlD3sDeKCHG1k-DAojg7g","Lulu's Noodles","400 S Craig St
Oakland
Pittsburgh, PA 15213","I really didn't like Lulu's at all. Their food was terrible. It was all sweet and tangy even for the dishes that were supposed to be salty and savory. Their noodles were undercooked. Their ""scallion pancakes"" were literally tortilla bread with scallions. Just overall a terrible experience.","2013-07-10",2
"Dq6g0ubf267tWRU4BSk44A","p75vUjFV8P9XtqEFu8bUyw","Lulu's Noodles","400 S Craig St
Oakland
Pittsburgh, PA 15213","I had the Lad Nar and the General Tso's chicken. I liked the General Tso's better, but both seemed okay. It's a quick and easy stop for lunch, but maybe not my top choice for Thai or Chinese.","2013-07-23",2
"Dq6g0ubf267tWRU4BSk44A","ieh8rt-8g0yW4Cj1eX4opg","Lulu's Noodles","400 S Craig St
Oakland
Pittsburgh, PA 15213","The growing number of noodle restaurants is a positive trend but is jeopardized by those who do not put honest effort into it.  I don't know what bouillon can they open to make their broth, but they need to get a stock pot and some bones.","2013-08-08",2
"Dq6g0ubf267tWRU4BSk44A","BuVFyjAcDAqglTC-T4XfXg","Lulu's Noodles","400 S Craig St
Oakland
Pittsburgh, PA 15213","This was my very first time at this restaurant that I'd heard about and the service was terrible! They wouldn't replace my substandard meal. I didn't receive enough rice with my meal. The owner was very rude and I would not go back. I've never had the need to  put a review up until now.","2013-08-22",1
"Dq6g0ubf267tWRU4BSk44A","qMUKu1hqY1gropcwmCkxQw","Lulu's Noodles","400 S Craig St
Oakland
Pittsburgh, PA 15213","A solid pan-Asian noodle joint. Aside from a weird few months many years ago the food here is always top notch. Its not gourmet, but it is heads and tails above most Americanized Chinese/Asian places. Cheap too, which is nice.","2013-08-26",4
"Dq6g0ubf267tWRU4BSk44A","uxvooX1cXAwAq3lkbJBV6A","Lulu's Noodles","400 S Craig St
Oakland
Pittsburgh, PA 15213","A good quick lunch place. Decient sized portions with good food! Cool atmosphere stepping it up from your typical Pho joint. 
Minimum $10 on credit cards with no atm around so be prepared to bring cash if you just have a single order.","2013-09-25",4
"Dq6g0ubf267tWRU4BSk44A","THdwDWX2TaCzbOxL8C98MQ","Lulu's Noodles","400 S Craig St
Oakland
Pittsburgh, PA 15213","This place is SUPER delicious. I just love the Singapore Rice Noodles. Highly recommended. The only downside is that it can get a little busy during dinner time and parking is hard to come by. It's worth the wait though!","2013-10-10",4
"Dq6g0ubf267tWRU4BSk44A","5myf6OayIhgLsiepyj3SFA","Lulu's Noodles","400 S Craig St
Oakland
Pittsburgh, PA 15213","I'm not the type to write Yelp reviews, but my recent experience at Lulu's made me want to do a public service and warn people to not eat here. Lulu's has gone seriously downhill in the last few years. 

Some lowlights of our experience:

- Had to ask for napkins twice to no avail. Finally had to get up from the table, walk to the counter, and fetch some myself. Hello, where's my waitress?
- No cutlery came with our food, so had to ask for some. Chopsticks arrived 5 minutes after noodles did.
- Beef pho was absolutely inedible - lukewarm, flavorless, disgusting. I had to send it back to the kitchen. If you've ever had real pho, don't get it at Lulu's. Best case scenario you'll be sorely disappointed, more realistic is that you'll want to gag and be sick at the table.
- ""Pan-fried noodles"" are actually just an uncooked circular ramen brick covered in warm chicken and bok choy. I know Lulu's is catered towards the budget-conscious college crowd, but I could've saved more money and time just by buying a $0.25 packet of Maruchan from CVS and eating it straight from the bag.

The only tasty thing at Lulu's is the Sriracha sauce.","2013-10-19",1
"Dq6g0ubf267tWRU4BSk44A","TWBsDzivORXEn9B8Ted29w","Lulu's Noodles","400 S Craig St
Oakland
Pittsburgh, PA 15213","No, I will never go here again.  A roach crawled out from behind the wall where I was eating my meal, and we quietly beckoned over a waitress.  And guess what, she took the roach down, and didnt even bother to say sorry or can we do anything for you.  My initial reaction was to scream when a roach crawled by my dinner table, but I didnt want to be rude.  But no manager being on duty, and them not seeming to care that it happened was a real turn off.  I told them their customer service needs A LOT of improvement.  The only good thing to eat in this place is their Yellow Curry, and with the roach scare, I will not be returning as they're other dishes are pretty lackluster.

I'm not a college student anymore so I can choose a better place to eat.  It's a shame.  I used to eat here 1x/week, but hadnt been there in a while, and now, I will never return","2013-10-21",1
"Dq6g0ubf267tWRU4BSk44A","8zu1pU-0X3vjOTE54Zj8LQ","Lulu's Noodles","400 S Craig St
Oakland
Pittsburgh, PA 15213","I used to love Lu Lu's noodles... This place took a nose dive in recent years.Service is AWFUL. Decor is not nice, wall paper is actually duct taped to the walls. The place is usually dirty. Bathroom is not to be used even in emergency situations. It is also usually very crowded which can slow the the already shady service. If you can make it past the always present homeless man sitting at the front door the Dr.Fu's special is good, hot and sour soup is awesome, general tso chicken is good as well. Downsides outweigh the up for this place.","2013-10-25",2
"Dq6g0ubf267tWRU4BSk44A","yYOs0Z47wTnbkkDbjPWpgw","Lulu's Noodles","400 S Craig St
Oakland
Pittsburgh, PA 15213","When I went here in 2009, the place was great. When I went here last week, it was terrible. You walk in and it's confusing- no one greets you, no one explains seating, no one gets menus, no one takes your order, the tables are dirty- it was really gross. We sat down and waited fifteen minutes before a roach scurried across by the pay station in the center and we left to get our meal at another restaurant on Craig. I don't know what these people are thinking running a restaurant like that- I really hope it was just an off day, but the roach was not promising. This is not the Lulu's I remember.","2013-11-01",1
"Dq6g0ubf267tWRU4BSk44A","G7vMYNxI3eLt8ObvR3oyIg","Lulu's Noodles","400 S Craig St
Oakland
Pittsburgh, PA 15213","I used to love this place but the quality has gone so downhill over the past few years. They've substituted unique dishes with cheap, low quality ingredients. It seems they stopped caring circa 2007.","2013-11-09",1
"Dq6g0ubf267tWRU4BSk44A","2Yed-eK4jh2M6-SAsNwfoQ","Lulu's Noodles","400 S Craig St
Oakland
Pittsburgh, PA 15213","I've been here so many times with groups, and each time the food is at best mediocre. You know it's a bad sign when an Asian restaurant never has any Asian customers.","2013-11-27",1
"Dq6g0ubf267tWRU4BSk44A","7SOxImQN1sybt2GBbNHjJw","Lulu's Noodles","400 S Craig St
Oakland
Pittsburgh, PA 15213","Great dumplings!","2013-11-29",4
"Dq6g0ubf267tWRU4BSk44A","kRTI9sZ-_OeFQO2EPObWfg","Lulu's Noodles","400 S Craig St
Oakland
Pittsburgh, PA 15213","I thought I'd try to be fair and try this place again after a couple meh times in the past... what a mistake! I got the Pad Thai and a Taro Bubble Tea. Pad Thai: yuck! It was comprised of slippery, flavorless, greasy noodles AND they got the order wrong (tofu instead of chicken) even though I was the only person in the line to order. No amount of Sriracha could save how poorly made it was. 

Bubble Tea: worst bubble tea I've ever had. Hands. Down. The mix wasn't fully dissolved so at times I drank what tasted like straight pudding powder. Then the boba was hard, and there were hardly any in there! Honestly, I had to spit them out they were so bad. My advice: if on Craig Street and wanting Chinese/Taiwanese or decent bubble tea, go to Rose Tea Cafe or Orient Express.","2013-12-09",1
"Dq6g0ubf267tWRU4BSk44A","0lCtnQLwpm0_xnAbvJY8Jw","Lulu's Noodles","400 S Craig St
Oakland
Pittsburgh, PA 15213","I've been to many Asian restaurants and this place is the worst by far.  Seems like they have lots of options to choose from (Chinese, Thai, Korean etc) but the food quality is not that good.  It's just not good in general. (I've given this place a few tries) I'd much rather go to the other Chinese places just across the street or around the corner.","2013-12-15",1
"Dq6g0ubf267tWRU4BSk44A","WWEsFYU7Xx01TNXi55nc0w","Lulu's Noodles","400 S Craig St
Oakland
Pittsburgh, PA 15213","Every time I go (not by choice) they workers are so unpleasant!!! The food isn't even good but their boba is decent. Very, very fusion like, nothing on the menu is authentic. I swear the name is what brings the people in because it sure is not the noodles!","2014-01-04",1
"Dq6g0ubf267tWRU4BSk44A","RQkqmi_-rNfSypvuWPLUWw","Lulu's Noodles","400 S Craig St
Oakland
Pittsburgh, PA 15213","I personally love the bubble tea that Lulu makes so I'm a frequent customer. But today's trip to Lulu's was disastrous.

So I came to get 2 mango smoothie bubble tea today. It was ridiculous that I ended up waiting 40 minutes just for 2 bubble for to go. And when I received my order, it was 2 strawberry--not 2 mango.

I proceeded to tell the lady that she had my order wrong, but was told that she heard me say strawberry. Aside from the fact that mango and strawberry sounds nothing alike, she rudely insisted that I told her strawberry. I also did not appreciate the dirty attitude I was getting from her when I was trying to talk to her politely...

So after a while, it seems that my order was going to be fixed. But after waiting some more, I only received 1 mango and was given 1 strawberry despite telling her I ordered 2 mango, not 1 mango and 1 strawberry. This time, she was obviously being a b*tch asking, ""so are you going to take it the drinks or not?""

Based on my past experience with other people there, I might come back. But if I do, I absolutely refuse to have her take my order  again.","2014-01-05",1
"Dq6g0ubf267tWRU4BSk44A","RQkqmi_-rNfSypvuWPLUWw","Lulu's Noodles","400 S Craig St
Oakland
Pittsburgh, PA 15213","Initially I was reluctant to come back to Lulu's based on my previous experience. But I came back and was in for a surprise.

The lady who I previously had a situation with, spoke to me. I could usually tell if someone was apologizing to me just to get it over with, or if they were sincerely apologizing. I honestly didn't expect an apology, but this was greatly appreciated.

On top of an apology, I was given a treat as well! So I appreciate knowing that a business doesn't care only about the greens, but also about customer satisfaction.

Happy to say that I'll be returning for more bubble tea in the future! :)","2014-01-12",5
"Dq6g0ubf267tWRU4BSk44A","VFVCB5TEPeuGgBe6WL5ibw","Lulu's Noodles","400 S Craig St
Oakland
Pittsburgh, PA 15213","I had never been here before, but as a Pitt student I have heard people talk about it for years.

The restaurant was dirty, pieces of garbage all over the floor, the wall art was off center, the food was tasteless. I got the Singapore noodles. They were not only tasteless, but the red and green bell peppers were raw. The crab Rangoon were way too sweet, sweeter than I've ever had, and the filling seemed more like icing than cream cheese and crab. In addition, I felt ill before I left the restaurant. 

I will not be returning.","2014-01-14",1
"Dq6g0ubf267tWRU4BSk44A","7cOZCm5mozbVA8Pybvv2wA","Lulu's Noodles","400 S Craig St
Oakland
Pittsburgh, PA 15213","Dirty environment and waitress was so rude to us. I randomly picked a noodle but...wow tasteless and strange flavor. My friends and i waited for al least 15 min just for checking. The waitress was really impatient when we asked for checking in second time.","2014-01-15",1
"Dq6g0ubf267tWRU4BSk44A","zt12nfo_Qb6NLDksrCQhlw","Lulu's Noodles","400 S Craig St
Oakland
Pittsburgh, PA 15213","Definitely good food. My wife and I both enjoyed our meals. She had the shrimp wonton soup and u had the Singapore noodles plate. Service was adequate. My biggest complaint was the noise. The music was really loud in the bathroom and there was nothing to dampen the sound so the kid flying the airplane on the other side of the room seemed to echo next to us. But remember, the food tasted good and regardless of the few things, we will be back for different meals.","2014-01-18",3
"Dq6g0ubf267tWRU4BSk44A","GJI6yunTW74EUfgUFHR5dw","Lulu's Noodles","400 S Craig St
Oakland
Pittsburgh, PA 15213","Big menu.  Quick take out service.  Really flavorless food.  So disappointing.  It is hard to make take out noodles tasteless.  Maybe it is because we ordered it with no MSG?  I don't know, but I won't be coming back here again.","2014-01-18",2
"Dq6g0ubf267tWRU4BSk44A","WzaaorVCmUTQvu4mScunNg","Lulu's Noodles","400 S Craig St
Oakland
Pittsburgh, PA 15213","This place blows.. & this is coming from the girl who raves about every restaurant like it's 5 star. 

Anyways, we had planned on heading to Union Grill, but its still under construction :( I asked my friend how lulu's was & she gave a long, confused ""It's ok"" & a weird look. Since 3 outta the 4 of us hadn't been here, we decided to try.

There was no wait to be seated but a good 10-15 minutes until our server came.. which was weird since she also seated us. The menu looked like basic pork, chicken beef or duck dishes served over rice or noodles. We all ordered the teriyaki chicken rice bowl (weird, huh?) It didn't take long for it to come out but it was just weird how hot the rice & bowl were compared to chicken. Do they stick the bowl in the oven/microwave once ordered?

After the cook or whatever served our food, no one checked if we needed anything. My cup was empty forever before she finally came over& by that time she asked if we were ready for check. I guess you're supposed to take your bill/money to the register & we didn't know that. We just left everything on the table after waiting forever for her to head back. If you're not serving the food, refilling drinks or taking the bill what is the point of having servers?! Also was disappointing to hear them turn away customers at 9:40 because the kitchen was closed.. not 945 or 950. 940

Overall food was crappy. My friend didn't eat half of his because the chicken resembled pork & the floor was so dirty as if they only sweep at closing time. No thaaaanks ill make my own chicken & rice at home.

I tried :\","2014-01-19",2
